Id,SalePrice
1943,182728.60723422476
1944,279432.5487217031
1945,317049.1972260747
1946,130858.0980595879
1947,285628.9084486949
1948,151138.34169872882
1949,200166.24932519373
1950,168365.86382791915
1951,224246.3840902405
1952,181821.8572655943
1953,160048.44016480222
1954,164701.69816017314
1955,111446.91171640955
1956,255569.7603568232
1957,132338.43485367866
1958,254252.29914359003
1959,115858.35868807578
1960,85789.73054443377
1961,103048.38040818137
1962,78233.33477526477
1963,88564.09786660445
1964,85902.35487793722
1965,120149.60141421469
1966,132294.33534470436
1967,255806.8377558074
1968,363335.77842744696
1969,337048.8682766725
1970,332055.0763100995
1971,372515.5690887601
1972,299220.8007886869
1973,263631.51331008854
1974,271231.716338113
1975,344988.13680721505
1976,245670.2080935754
1977,324487.0097746093
1978,291429.2911628306
1979,301470.35108531325
1980,173857.7142486726
1981,300699.82759528933
1982,203505.76694275017
1983,185993.74415854656
1984,151057.02387817335
1985,191348.77055911408
1986,184930.1241125534
1987,170800.52781124247
1988,156239.88273434015
1989,173984.89248894816
1990,193192.58316892566
1991,195662.76417056585
1992,185322.3103202713
1993,153911.79466094874
1994,199213.37953092973
1995,160161.05729410314
1996,228969.65164328666
1997,245466.87322254933
1998,281739.7169372956
1999,232413.75232493068
2000,265482.94212069275
2001,239446.77210095807
2002,198468.8354192249
2003,223050.16035331224
2004,216048.4341283158
2005,197676.60663475856
2006,194220.28816720322
2007,233156.9114191245
2008,196378.42258276872
2009,163436.8137360433
2010,166520.01387575935
2011,128962.07738931834
2012,160361.41345008425
2013,157477.63982110555
2014,159551.40248327653
2015,178575.31577230952
2016,166935.0740698995
2017,178826.7855469966
2018,104485.4644322871
2019,117282.16227802025
2020,92059.70252745315
2021,94933.66478800568
2022,162465.90545596092
2023,116961.83180834123
2024,223612.06244409268
2025,299989.3438944609
2026,156972.01020682143
2027,130650.9812593925
2028,140732.47526701327
2029,140441.1111498023
2030,234420.42720574475
2031,211579.62429467143
2032,225139.691470242
2033,228383.06364791325
2034,146730.94210568463
2035,194074.40331978843
2036,171424.99598175072
2037,180998.81088802996
2038,252135.29917763427
2039,207895.27189987982
2040,310194.32409735996
2041,238862.3337337656
2042,168616.01576230276
2043,143059.63257969712
2044,143688.15162053134
2045,179325.5090352236
2046,118354.92361512729
2047,125511.68711328687
2048,121533.72264973192
2049,116369.32725451443
2050,155959.7021510412
2051,85567.93605847938
2052,111967.42796001413
2053,121786.63307223623
2054,77487.0802539957
2055,133343.8799743216
2056,125048.27417387332
2057,94643.83144747997
2058,186101.02864486698
2059,112494.97471934916
2060,136878.19889664583
2061,151943.09363609296
2062,104616.94461095968
2063,106988.53130419891
2064,117453.95907414488
2065,109826.91546116133
2066,152179.3991485645
2067,102318.11022777001
2068,116000.72515986317
2069,77162.8631017936
2070,93552.63926257732
2071,81552.80886285125
2072,117828.65714498276
2073,124288.52091884457
2074,155324.31021230828
2075,127892.03877239679
2076,110931.50850219298
2077,129103.51585957286
2078,104214.64131026821
2079,124574.5241805404
2080,97708.02422204825
2081,99163.83128875037
2082,105943.55716322806
2083,117109.09031596025
2084,92217.31687364682
2085,100311.47144330284
2086,123209.50083212857
2087,103334.07687793854
2088,71189.13349475506
2089,63374.832315020154
2090,106004.89525933423
2091,85805.01249927857
2092,106350.50388903114
2093,99681.82351137091
2094,115681.02707606803
2095,135834.26953308922
2096,75362.41772937383
2097,81246.5359644062
2098,119331.2091707677
2099,44626.35767537625
2100,77203.81029607024
2101,91457.75039927046
2102,116222.82650424865
2103,76619.82937453937
2104,106990.91100377716
2105,105058.81975719323
2106,51211.06754980383
2107,184620.95165323652
2108,101199.16598655282
2109,89488.38426457792
2110,112747.40840559194
2111,151724.09667533045
2112,120822.36324236168
2113,103861.68566163878
2114,91957.81096242483
2115,132899.82421872643
2116,101205.1152602806
2117,122358.92053693939
2118,119032.52095432377
2119,92134.35694509
2120,96373.75899134304
2121,85202.86604632204
2122,94076.54277051978
2123,82785.04426489378
2124,153537.77444644438
2125,108034.98370080457
2126,130439.2001726879
2127,126655.88113050851
2128,107786.59775926924
2129,95516.74657901327
2130,119622.24108712355
2131,121341.43211506373
2132,102258.4394920796
2133,103010.60855875377
2134,113687.69942624537
2135,92142.09929955546
2136,67200.64781826866
2137,106002.6024907539
2138,124229.54403171442
2139,119336.73259340525
2140,120720.78743264824
2141,125075.36049963797
2142,105350.55038314148
2143,114534.06804452486
2144,101997.78912489706
2145,120614.56715261335
2146,152400.1879774685
2147,142193.31524691678
2148,127056.04676062411
2149,124979.8679307023
2150,203961.56321387153
2151,106288.37887211863
2152,145727.1986296666
2153,135021.26277233352
2154,89628.31065345292
2155,117823.34213555903
2156,200222.52954128696
2157,205332.7246316039
2158,210150.21199861213
2159,177385.18465641644
2160,162550.08707047108
2161,218295.32349551888
2162,353098.152601129
2163,297658.00639225583
2164,214547.95587098223
2165,179255.02578542227
2166,128709.31581457349
2167,192481.6264959322
2168,168131.25892003978
2169,173652.02363205084
2170,188382.68329380985
2171,132511.09708929734
2172,123908.8446288
2173,135114.2158612841
2174,183718.9278479288
2175,265715.5368758739
2176,276875.1861563685
2177,215750.8207344666
2178,182298.82717170907
2179,118433.45339408291
2180,176663.3533167866
2181,172482.6723103836
2182,164596.7471526269
2183,170768.6561720841
2184,104450.03528934043
2185,112747.06606927257
2186,121189.18577291262
2187,134651.35983399273
2188,130195.50220200156
2189,187069.75941004825
2190,70048.57905145611
2191,62921.80319865559
2192,74624.9326770842
2193,97688.32433282651
2194,88092.94023065004
2195,86493.39859694916
2196,87676.60601823144
2197,95531.39378585313
2198,147457.78208806657
2199,167752.4469754176
2200,122149.90882190758
2201,126781.79134125273
2202,183245.60514919818
2203,124149.27870308995
2204,143861.25294559865
2205,95309.66065262955
2206,121407.6160296628
2207,195849.38308815137
2208,213572.66041293085
2209,194607.43994858334
2210,110457.62207807643
2211,100875.9608081681
2212,95039.04368041425
2213,93241.28458860141
2214,119582.32522630732
2215,85911.10676315702
2216,117210.54764443332
2217,77640.77086504023
2218,80297.3584227442
2219,74177.94203356591
2220,77710.13249260133
2221,247810.35991968503
2222,204877.2183124161
2223,243757.98426057986
2224,189741.97896788057
2225,112854.45926708031
2226,151977.52387491468
2227,170463.4835088124
2228,231827.82053421478
2229,210900.43015193773
2230,124325.21596457597
2231,187994.72991314894
2232,149768.54688773307
2233,152336.8307409104
2234,214546.93864665952
2235,186634.23857045395
2236,243052.88515870893
2237,289424.2452880465
2238,179959.8235694753
2239,75440.31476045371
2240,133786.5813938319
2241,119202.18062770275
2242,109587.15709051862
2243,116390.98043545565
2244,86471.1111912976
2245,92867.10786719246
2246,123117.95713997335
2247,102492.39417834017
2248,96911.10042588512
2249,102764.3845947548
2250,115070.00405130796
2251,97238.65516642008
2252,155211.09439508058
2253,136614.66989332635
2254,156162.06890304762
2255,164847.72751938138
2256,161837.71498122776
2257,172656.86257567766
2258,143415.2752356389
2259,151295.2710696058
2260,134558.01916564253
2261,164282.38308312994
2262,188598.37189462187
2263,301862.39630309393
2264,350023.5798914532
2265,147039.82675835307
2266,266297.9802253322
2267,320858.6797753374
2268,337016.054586627
2269,135191.22260865278
2270,173635.99827189065
2271,195245.672356976
2272,189382.57392941427
2273,141301.6992658282
2274,156111.53643105674
2275,143494.5793170034
2276,163042.40737985555
2277,161114.2159204339
2278,132762.4332122155
2279,91849.42104708742
2280,87305.89369852566
2281,146869.47563047646
2282,165331.02063597416
2283,89167.45609658865
2284,89868.17392540521
2285,133494.26095259603
2286,101908.57431488753
2287,304164.4883799961
2288,243034.91218447106
2289,336757.5563164459
2290,348235.6697348265
2291,279389.92923288356
2292,365927.58926658676
2293,397006.88868413627
2294,340361.0974245706
2295,371135.4492470248
2296,237014.05271944287
2297,275857.2435522075
2298,311299.82744124206
2299,332073.1713238053
2300,278676.23745788634
2301,252168.792292867
2302,214552.16039154018
2303,215263.25269700415
2304,185192.0785557352
2305,160625.7013958323
2306,159179.54452123103
2307,171870.74066810028
2308,198079.266603013
2309,235749.99686580215
2310,203675.5973326739
2311,180489.07243967088
2312,149598.45008042836
2313,154304.40386705814
2314,157808.8246636726
2315,155549.56442238143
2316,176100.78901316336
2317,159668.36968287305
2318,152947.49596643905
2319,161101.7097043223
2320,163285.93031851307
2321,220458.69226070528
2322,160938.3884311374
2323,173852.77703332185
2324,166903.4338684279
2325,182667.40522518012
2326,156677.22160437817
2327,184756.94313524803
2328,199401.51536356882
2329,160198.7479308121
2330,150321.26665100764
2331,287343.3227044302
2332,323953.4948377203
2333,275571.15084976534
2334,212514.98503393488
2335,225795.2320057849
2336,270023.56599507824
2337,179831.0257727563
2338,251097.60170030748
2339,198569.49138689908
2340,316836.04792943987
2341,207324.8564971483
2342,202821.52861255637
2343,188311.6884507697
2344,206262.21563047948
2345,211780.22970875385
2346,191140.2055475893
2347,176964.05471353474
2348,211096.23317788116
2349,151457.08935781865
2350,249438.3442184344
2351,225045.10493732407
2352,236736.72610952318
2353,218686.93213052498
2354,117644.99462450841
2355,140730.66586442158
2356,136660.83499025708
2357,170831.8487214799
2358,165575.41026822044
2359,102507.41792877219
2360,98394.00835360687
2361,123622.9304591653
2362,225826.38449591078
2363,120021.21694075452
2364,161045.05257533016
2365,200448.08389760394
2366,146964.63190621
2367,169487.71338139975
2368,182587.4713799118
2369,195727.0468576001
2370,144111.1180943969
2371,142525.33719502404
2372,168212.80408443647
2373,237180.1482994719
2374,242429.49547379554
2375,219287.57854621785
2376,232033.49715080913
2377,291441.1358275689
2378,128567.9987434605
2379,173660.58694556076
2380,129358.80799802164
2381,136548.91545054645
2382,174077.46830054533
2383,166660.19879062683
2384,211693.52387870682
2385,148849.90758054255
2386,112191.31110115397
2387,115075.30657165284
2388,93022.51547507154
2389,117800.40820071615
2390,137034.81689770002
2391,118720.16001583972
2392,99069.49524147382
2393,147093.43876136205
2394,128937.04588149092
2395,171295.5881234397
2396,114784.99168971991
2397,175507.21395418543
2398,105679.50869550508
2399,53803.082891153186
2400,56895.07279987419
2401,99899.72222392123
2402,113083.2273026812
2403,116540.2182796556
2404,127782.61785828228
2405,135048.83245052333
2406,119840.1159871519
2407,101341.78767726528
2408,127610.59484985711
2409,99825.84650772127
2410,149368.34310376763
2411,101026.14039584155
2412,128661.95366198946
2413,109340.57742158743
2414,116801.43880252048
2415,113861.91095973672
2416,114921.45470924654
2417,105655.28117115166
2418,102843.54869728135
2419,92065.60285537585
2420,105649.51148197784
2421,119951.3018235216
2422,98192.85384380052
2423,96324.60108675575
2424,124312.31804442927
2425,176665.61673570692
2426,119514.2705557348
2427,115822.42007139088
2428,144038.50164578762
2429,97566.50116603842
2430,112120.83568561907
2431,99873.46983671891
2432,123972.85616119893
2433,121252.12289748098
2434,124061.08682146344
2435,128163.98531243198
2436,97752.9155365636
2437,83974.64204525233
2438,98183.26941350123
2439,92090.21481684867
2440,105584.93145985635
2441,94801.93795373668
2442,82936.73177122242
2443,117892.92256699347
2444,104685.16205099491
2445,68565.06600183647
2446,117771.16840612127
2447,160295.1532108904
2448,118883.67081563333
2449,95128.19466366271
2450,128184.51084832249
2451,105930.18464904922
2452,177219.70338766355
2453,81860.37248550727
2454,102634.9343138351
2455,112202.8250840897
2456,116213.81813746736
2457,104481.62491959003
2458,111988.28982171878
2459,93470.71406279808
2460,125863.86144357323
2461,104777.0773377277
2462,108729.21444227161
2463,114219.51422809354
2464,136168.4992578437
2465,128806.02807423174
2466,95880.66533683836
2467,132660.6700877988
2468,69766.2428303024
2469,62257.60425348832
2470,164983.713634617
2471,165295.37245188572
2472,139416.14271069816
2473,98004.04206310406
2474,71830.18670402626
2475,194504.50020247087
2476,94774.6354508362
2477,97140.94677413307
2478,131129.01254730704
2479,94276.18277340227
2480,129235.11193579348
2481,98098.60923079481
2482,110508.02000657943
2483,91546.91534241484
2484,102845.51745239555
2485,111351.00804455979
2486,129615.81863820524
2487,163149.6531250259
2488,143096.99455173727
2489,128262.98732191701
2490,124070.16285919858
2491,90671.2966198852
2492,155509.7063139625
2493,138897.26661525012
2494,136523.62976670067
2495,84729.83642887307
2496,218294.444859313
2497,125350.7403182776
2498,95699.29852499808
2499,83252.11351305895
2500,89138.0970959977
2501,114141.08669552604
2502,126446.33344772723
2503,78424.42161943357
2504,153577.1457030644
2505,191458.90478563384
2506,227620.39864492678
2507,270575.56331409776
2508,226831.03023221923
2509,187093.85402411816
2510,195804.35652361021
2511,157708.2633323698
2512,185904.6184612644
2513,185771.4966103838
2514,241805.8677587683
2515,121221.73867426191
2516,148436.37856787824
2517,119719.86959258509
2518,125681.40642497521
2519,200614.67447027584
2520,185205.38973875492
2521,163959.59244671883
2522,191690.92226370136
2523,109553.75704223038
2524,112971.36002585385
2525,120783.42333446203
2526,116438.08952184851
2527,100347.27879085139
2528,109587.81622394222
2529,107582.09994641008
2530,99574.82812896707
2531,209381.7560636409
2532,189506.79917100046
2533,172874.3500289526
2534,202226.67886684716
2535,246523.61335688413
2536,201907.60803349718
2537,214778.72238249733
2538,162100.75130656417
2539,166611.69996960543
2540,158547.27010815585
2541,162758.29143192174
2542,137465.73199175915
2543,109812.08033999433
2544,92965.8159348947
2545,121441.44421226972
2546,117964.9915229084
2547,121995.34364209989
2548,129897.39832793696
2549,127374.26361005649
2550,277003.34195120033
2551,122627.84392400397
2552,93706.48669628837
2553,61329.618282937416
2554,91970.01098899932
2555,99441.93307181417
2556,81542.41684164834
2557,89172.5435161705
2558,155253.5154732767
2559,110038.75061677235
2560,127070.0360112517
2561,124704.62192927198
2562,113769.74983539655
2563,120209.08213746325
2564,168712.29243195392
2565,140445.593653183
2566,125693.22895865566
2567,101840.24353814847
2568,169613.11756584796
2569,185503.17816876015
2570,105149.03829292352
2571,148833.7138394134
2572,144967.57095898743
2573,182277.65471093755
2574,238488.43800973034
2575,115041.95035691348
2576,103156.67076537084
2577,134162.9340258107
2578,77515.55737395443
2579,48731.65279396314
2580,97539.01721415494
2581,113475.42198469289
2582,111809.21639454669
2583,244239.3957534719
2584,156607.356922484
2585,159681.73984296023
2586,194259.21613891417
2587,186002.90090373353
2588,122532.52971217074
2589,127714.36241877374
2590,174543.35656193722
2591,173827.62325825862
2592,185591.04155777534
2593,209176.0636346164
2594,164971.30738347376
2595,177053.9599163415
2596,285320.9664219014
2597,151183.11502621355
2598,241300.38017424467
2599,290841.3336357176
2600,150307.1188669077
2601,109221.99014063
2602,67344.98271087985
2603,82878.64870052361
2604,71020.16277482623
2605,57722.772589793676
2606,132046.59019788363
2607,178993.30411235002
2608,183227.45604787307
2609,137057.70952295192
2610,96059.69454824146
2611,112370.64470277695
2612,133780.14402426695
2613,112743.24308245546
2614,101709.09923409882
2615,134760.65762275647
2616,128640.1064456587
2617,155163.2887797871
2618,202046.14223029037
2619,167216.1225329044
2620,161916.46930552364
2621,152669.1850871193
2622,158583.85785666763
2623,208403.87124647034
2624,251715.5903790245
2625,271200.6404865154
2626,147168.47071378896
2627,140118.28221122618
2628,365205.820256276
2629,463971.76281028177
2630,324742.74540613784
2631,361727.85026703327
2632,339186.21399427194
2633,296310.96684555546
2634,338458.49584608135
2635,132926.40357612047
2636,159994.02937824288
2637,163766.27021368084
2638,232716.18946575967
2639,154923.52356973852
2640,134797.77521056653
2641,79553.48947860349
2642,158323.70281760706
2643,87924.93301847467
2644,111810.57010440712
2645,91100.08445755935
2646,83515.89354660956
2647,86473.35168915476
2648,121532.01482008978
2649,127838.09430614368
2650,125064.17633010952
2651,121256.24309913325
2652,338224.3816090639
2653,220943.3045993326
2654,220907.8609332387
2655,332380.350918961
2656,307123.7014147913
2657,297415.7240214891
2658,232260.432727799
2659,285189.5896222461
2660,305215.4057576497
2661,311306.92776893463
2662,308391.6134169547
2663,253268.61124853697
2664,252206.8700704505
2665,296475.57526780927
2666,264043.18897117994
2667,127961.77428388242
2668,167208.87499808767
2669,157308.34307796622
2670,238374.16606754815
2671,162528.21874214793
2672,170340.94388715635
2673,179334.95144503633
2674,178983.86221390267
2675,159454.36859656367
2676,165156.5685795553
2677,168076.4851728942
2678,212234.88042214466
2679,239516.10685707172
2680,246641.80372134733
2681,320961.95546991425
2682,266161.8621568954
2683,419551.95297033904
2684,272208.70139536884
2685,266338.0197155837
2686,211844.68188872523
2687,277506.2593141311
2688,191936.52016775295
2689,187789.64982121802
2690,380291.94910075323
2691,136423.02740479095
2692,124117.83802711933
2693,170460.17342605212
2694,125775.44160830899
2695,171542.4278322899
2696,163015.62140567967
2697,153284.22541280772
2698,173576.87586924885
2699,149430.14000798465
2700,139602.81924444722
2701,143902.15582296372
2702,102278.16874164784
2703,119048.58712646716
2704,129278.14354759
2705,99204.02066964736
2706,96326.47359546578
2707,114527.85150688922
2708,111013.47453542806
2709,97493.82267128832
2710,106079.95779200054
2711,230390.14197736853
2712,299650.5892228855
2713,148496.74859469887
2714,133120.83777557864
2715,142944.90072475516
2716,124354.25733083348
2717,183438.21149450185
2718,197058.63380065732
2719,131901.27858688778
2720,155032.27069559603
2721,118808.38125025436
2722,137098.76679219704
2723,137679.16452707216
2724,112730.26536285756
2725,111329.30231952805
2726,118074.97463344726
2727,167469.79086506733
2728,152816.6613452181
2729,131654.0246629026
2730,122696.33386749723
2731,113895.31766606272
2732,113218.25463163044
2733,139386.650706716
